State,County,LifeExpectancy,LifeExpectancyStandardError
Kentucky,Jefferson County,82.6,1.3477
Kentucky,Jefferson County,75.6,1.0861
Kentucky,Jefferson County,77.5,1.705
Kentucky,Jefferson County,78.4,1.3917
Kentucky,Jefferson County,74.3,1.2783
Kentucky,Jefferson County,79.0,1.5316
Kentucky,Jefferson County,78.1,1.2105
Kentucky,Jefferson County,73.9,2.1796
Kentucky,Jefferson County,77.6,1.1877
Kentucky,Jefferson County,73.8,0.9882
Kentucky,Jefferson County,78.30946714719724,1.8558322362542448
Kentucky,Jefferson County,79.6,1.3321
Kentucky,Jefferson County,78.8,0.8945
Kentucky,Jefferson County,78.8,2.3137
Kentucky,Jefferson County,78.30946714719724,1.8558322362542448
Kentucky,Jefferson County,79.8,1.8411
Kentucky,Jefferson County,79.0,2.1177
Kentucky,Jefferson County,73.4,2.0703
Kentucky,Jefferson County,73.8,1.5307
Kentucky,Jefferson County,73.1,0.7962
Kentucky,Jefferson County,73.8,1.7857
Kentucky,Jefferson County,76.3,1.7288
Kentucky,Jefferson County,74.0,1.1479
Kentucky,Jefferson County,77.5,0.8155
Kentucky,Jefferson County,79.4,2.1405
Kentucky,Jefferson County,76.4,1.1611
Kentucky,Jefferson County,79.2,2.524
Kentucky,Jefferson County,77.3,1.414
Kentucky,Jefferson County,78.9,1.5119
Kentucky,Jefferson County,79.4,1.4067
Kentucky,Jefferson County,78.2,1.0139
Kentucky,Jefferson County,79.3,1.9593
Kentucky,Jefferson County,80.6,2.222
Kentucky,Jefferson County,76.4,1.7329
Kentucky,Jefferson County,80.9,2.0203
Kentucky,Jefferson County,82.1,1.4895
Kentucky,Jefferson County,82.2,2.346
Kentucky,Jefferson County,78.2,2.995
Kentucky,Jefferson County,78.8,1.1797
Kentucky,Jefferson County,76.5,2.6496
Kentucky,Jefferson County,80.1,1.9095
Kentucky,Jefferson County,79.3,1.7083
Kentucky,Jefferson County,79.0,3.7889
Kentucky,Jefferson County,77.3,2.3447
Kentucky,Jefferson County,75.1,2.0088
Kentucky,Jefferson County,78.30946714719724,1.8558322362542448
Kentucky,Jefferson County,72.8,2.2623
Kentucky,Jefferson County,78.30946714719724,1.8558322362542448
Kentucky,Jefferson County,78.30946714719724,1.8558322362542448
Kentucky,Jefferson County,73.3,1.0736
Kentucky,Jefferson County,76.1,1.8033
Kentucky,Jefferson County,77.8,1.3244
Kentucky,Jefferson County,72.2,1.4098
Kentucky,Jefferson County,75.4,2.205
Kentucky,Jefferson County,75.3,1.6952
Kentucky,Jefferson County,74.5,1.557
Kentucky,Jefferson County,71.8,1.4938
Kentucky,Jefferson County,76.4,1.1202
Kentucky,Jefferson County,74.5,1.1811
Kentucky,Jefferson County,70.8,1.3354
Kentucky,Jefferson County,74.6,1.196
Kentucky,Jefferson County,76.3,0.7602
Kentucky,Jefferson County,77.4,1.7072
Kentucky,Jefferson County,76.1,1.4696
Kentucky,Jefferson County,74.5,2.1588
Kentucky,Jefferson County,75.7,1.6598
Kentucky,Jefferson County,75.5,1.4824
Kentucky,Jefferson County,72.5,1.8105
Kentucky,Jefferson County,75.2,1.2878
Kentucky,Jefferson County,82.2,2.8161
Kentucky,Jefferson County,76.2,1.6486
Kentucky,Jefferson County,76.8,2.5365
Kentucky,Jefferson County,71.7,1.2716
Kentucky,Jefferson County,72.1,1.1748
Kentucky,Jefferson County,72.4,1.0915
Kentucky,Jefferson County,73.4,2.1378
Kentucky,Jefferson County,71.3,1.64
Kentucky,Jefferson County,73.6,2.0477
Kentucky,Jefferson County,69.8,2.0991
Kentucky,Jefferson County,74.0,1.7768
Kentucky,Jefferson County,70.1,2.8281
Kentucky,Jefferson County,72.5,1.2279
Kentucky,Jefferson County,82.0,1.8945
Kentucky,Jefferson County,78.30946714719724,1.8558322362542448
Kentucky,Jessamine County,81.0,2.036
Kentucky,Jessamine County,76.1,1.1137
Kentucky,Jessamine County,72.9,1.4954
Kentucky,Jessamine County,75.1,1.8213
Kentucky,Jessamine County,79.0,1.1066
Kentucky,Jessamine County,74.6,1.5043
Kentucky,Jessamine County,75.9,1.6956
Kentucky,Jessamine County,78.30946714719724,1.8558322362542448
Kentucky,Jessamine County,81.1,1.6491
Kentucky,Johnson County,70.6,1.4113
Kentucky,Johnson County,75.9,2.4027
Kentucky,Johnson County,71.9,1.1951
Kentucky,Johnson County,76.5,1.9916
Kentucky,Johnson County,74.5,2.8238
Kentucky,Johnson County,74.9,1.2793
Kentucky,Kenton County,75.5,1.2141
Kentucky,Kenton County,69.3,3.0174
Kentucky,Kenton County,67.7,2.0893
Kentucky,Kenton County,63.8,2.3207
Kentucky,Kenton County,74.1,2.743
Kentucky,Kenton County,68.8,1.3853
Kentucky,Kenton County,73.3,1.9741
Kentucky,Kenton County,71.6,2.364
Kentucky,Kenton County,66.8,2.3459
Kentucky,Kenton County,76.8,1.8169
Kentucky,Kenton County,77.9,2.5936
Kentucky,Kenton County,79.8,1.8236
Kentucky,Kenton County,79.5,1.5909
Kentucky,Kenton County,78.1,1.1229
Kentucky,Kenton County,72.4,1.4952
Kentucky,Kenton County,73.6,1.2074
Kentucky,Kenton County,81.6,1.4962
Kentucky,Kenton County,79.0,2.0026
Kentucky,Kenton County,73.2,1.5736
Kentucky,Kenton County,77.8,1.9543
Kentucky,Kenton County,72.4,1.3138
Kentucky,Kenton County,78.3,1.2742
Kentucky,Kenton County,80.1,1.4457
Kentucky,Kenton County,82.3,2.2512
Kentucky,Kenton County,79.0,1.5932
Kentucky,Kenton County,79.3,2.6239
Kentucky,Kenton County,67.4,1.363
Kentucky,Kenton County,70.1,1.5531
Kentucky,Kenton County,82.1,1.1151
Kentucky,Kenton County,78.1,1.4995
Kentucky,Kenton County,83.0,2.9808
Kentucky,Kenton County,78.2,1.2828
Kentucky,Kenton County,81.4,1.7027
Kentucky,Kenton County,76.7,1.3802
Kentucky,Kenton County,74.7,1.6726
Kentucky,Kenton County,77.8,1.4773
Kentucky,Kenton County,75.7,2.3697
Kentucky,Kenton County,77.5,1.7961
Kentucky,Kenton County,69.7,1.2084
Kentucky,Kenton County,72.1,3.8458
Kentucky,Kenton County,66.4,2.2342
Kentucky,Knott County,74.6,1.655
Kentucky,Knott County,74.2,2.1254
Kentucky,Knott County,77.3,0.8235
Kentucky,Knott County,72.4,1.8636
Kentucky,Knott County,70.7,1.2543
Kentucky,Knox County,71.0,2.2615
Kentucky,Knox County,73.3,1.4539
Kentucky,Knox County,69.2,3.5436
Kentucky,Knox County,73.9,1.0103
Kentucky,Knox County,72.5,1.5811
Kentucky,Knox County,77.5,2.3354
Kentucky,Knox County,80.4,3.6117
Kentucky,Knox County,70.0,1.7633
Kentucky,Larue County,72.6,1.9545
Kentucky,Larue County,73.4,0.7146
Kentucky,Larue County,76.6,1.4934
Kentucky,Larue County,76.1,1.4734
Kentucky,Laurel County,73.5,1.6587
Kentucky,Laurel County,73.4,1.0181
Kentucky,Laurel County,71.7,2.8315
Kentucky,Laurel County,78.3,1.9127
Kentucky,Laurel County,73.9,1.591
Kentucky,Laurel County,75.1,1.5283
Kentucky,Laurel County,77.7,1.3511
Kentucky,Laurel County,77.1,1.6302
Kentucky,Laurel County,78.30946714719724,1.8558322362542448
Kentucky,Laurel County,76.7,2.4164
Kentucky,Laurel County,75.3,1.7021
Kentucky,Laurel County,78.30946714719724,1.8558322362542448
Kentucky,Laurel County,73.3,0.995
Kentucky,Lawrence County,73.7,1.1257
Kentucky,Lawrence County,74.2,1.6787
Kentucky,Lawrence County,76.9,2.4182
Kentucky,Lawrence County,71.6,1.4128
Kentucky,Lawrence County,69.9,1.4382
Kentucky,Lee County,71.9,0.969
Kentucky,Lee County,71.6,2.4101
Kentucky,Lee County,74.5,1.2133
Kentucky,Leslie County,72.4,1.5548
Kentucky,Leslie County,74.8,2.3548
Kentucky,Leslie County,74.9,2.7651
Kentucky,Letcher County,74.5,0.8992
Kentucky,Letcher County,72.5,1.496
Kentucky,Letcher County,71.9,2.2312
Kentucky,Letcher County,73.0,1.6403
Kentucky,Letcher County,71.8,1.1106
Kentucky,Letcher County,72.9,2.2119
Kentucky,Letcher County,73.5,1.3787
Kentucky,Lewis County,74.5,1.3529
Kentucky,Lewis County,74.9,1.3595
Kentucky,Lewis County,75.9,1.8577
Kentucky,Lewis County,77.6,2.5975
Kentucky,Lincoln County,71.7,2.1889
Kentucky,Lincoln County,78.30946714719724,1.8558322362542448
Kentucky,Lincoln County,69.2,1.7322
Kentucky,Lincoln County,77.0,1.6902
Kentucky,Lincoln County,73.2,1.407
Kentucky,Lincoln County,75.2,1.2443
Kentucky,Livingston County,73.6,1.2311
Kentucky,Livingston County,76.4,1.1814
Kentucky,Logan County,76.3,1.0325
Kentucky,Logan County,75.3,1.2218
Kentucky,Logan County,72.5,1.913
Kentucky,Logan County,76.3,1.094
Kentucky,Logan County,76.1,1.278
Kentucky,Logan County,74.5,1.8884
Kentucky,Lyon County,76.3,0.9256
Kentucky,Lyon County,77.9,2.6348
Kentucky,Lyon County,78.30946714719724,1.8558322362542448
Kentucky,McCracken County,67.6,2.2335
Kentucky,McCracken County,72.0,1.0142
Kentucky,McCracken County,74.7,1.496
Kentucky,McCracken County,70.4,1.944
Kentucky,McCracken County,70.4,2.8903
Kentucky,McCracken County,70.2,1.388
Kentucky,McCracken County,73.1,0.9928
Kentucky,McCracken County,86.2,2.3764
Kentucky,McCracken County,73.7,1.4288
Kentucky,McCracken County,71.9,1.226
Kentucky,McCracken County,74.1,1.2041
Kentucky,McCracken County,77.7,1.8995
Kentucky,McCracken County,77.7,1.0256
Kentucky,McCracken County,78.9,1.3627
Kentucky,McCracken County,77.1,1.122
Kentucky,McCracken County,78.1,1.5262
Kentucky,McCracken County,78.6,1.8759
Kentucky,McCreary County,68.6,1.9835
Kentucky,McCreary County,78.30946714719724,1.8558322362542448
Kentucky,McCreary County,74.3,1.5092
Kentucky,McCreary County,76.0,1.2078
Kentucky,McLean County,81.5,1.7458
Kentucky,McLean County,78.2,1.8783
Kentucky,McLean County,78.7,1.5856
Kentucky,Madison County,76.7,2.285
Kentucky,Madison County,78.5,2.2577
Kentucky,Madison County,74.0,1.4089
Kentucky,Madison County,74.3,1.6855
Kentucky,Madison County,66.7,1.7035
Kentucky,Madison County,78.30946714719724,1.8558322362542448
Kentucky,Madison County,78.6,0.9205
Kentucky,Madison County,76.5,1.2191
Kentucky,Madison County,80.4,1.5496
Kentucky,Madison County,76.9,1.9168
Kentucky,Madison County,77.3,1.3313
Kentucky,Madison County,77.4,2.1288
Kentucky,Madison County,78.4,3.3631
Kentucky,Madison County,76.9,1.3447
Kentucky,Madison County,77.3,1.8116
Kentucky,Madison County,74.0,1.1581
Kentucky,Madison County,74.4,1.812
Kentucky,Madison County,76.1,1.1603
Kentucky,Madison County,78.30946714719724,1.8558322362542448
Kentucky,Magoffin County,74.5,1.4508
Kentucky,Magoffin County,72.8,1.0451
Kentucky,Magoffin County,71.0,1.7705
Kentucky,Magoffin County,78.30946714719724,1.8558322362542448
Kentucky,Marion County,75.6,1.68
Kentucky,Marion County,79.2,2.6802
Kentucky,Marion County,76.3,1.5894
Kentucky,Marion County,76.9,2.0137
Kentucky,Marion County,75.8,1.2617
Kentucky,Marion County,73.8,2.1597
Kentucky,Marshall County,74.2,1.2148
Kentucky,Marshall County,76.1,1.301
Kentucky,Marshall County,78.0,1.3371
Kentucky,Marshall County,74.8,2.1126
Kentucky,Marshall County,77.1,1.2564
Kentucky,Marshall County,74.3,1.1871
Kentucky,Martin County,74.5,1.2437
Kentucky,Martin County,74.8,1.3373
Kentucky,Martin County,78.30946714719724,1.8558322362542448
Kentucky,Mason County,76.2,1.8728
Kentucky,Mason County,70.4,1.3515
Kentucky,Mason County,75.7,1.5597
Kentucky,Mason County,77.6,1.3541
Kentucky,Mason County,76.3,1.9757
Kentucky,Meade County,68.2,2.4285
Kentucky,Meade County,78.30946714719724,1.8558322362542448
Kentucky,Meade County,76.0,2.1353
Kentucky,Meade County,74.8,1.6611
Kentucky,Meade County,76.7,2.075
Kentucky,Meade County,75.4,0.9406
Kentucky,Meade County,73.8,1.7684
Kentucky,Meade County,78.30946714719724,1.8558322362542448
Kentucky,Menifee County,77.3,1.9065
Kentucky,Menifee County,73.0,1.7043
Kentucky,Mercer County,76.6,1.2942
Kentucky,Mercer County,76.4,1.5293
Kentucky,Mercer County,76.7,1.5775
Kentucky,Mercer County,73.7,1.0811
Kentucky,Mercer County,80.0,1.7999
Kentucky,Metcalfe County,74.6,1.4515
Kentucky,Metcalfe County,74.7,1.3359
Kentucky,Metcalfe County,74.9,1.4563
Kentucky,Monroe County,73.1,1.4028
Kentucky,Monroe County,71.3,1.6168
Kentucky,Monroe County,70.8,1.4714
Kentucky,Monroe County,73.6,1.1071
Kentucky,Montgomery County,80.5,2.3894
Kentucky,Montgomery County,74.7,1.2725
Kentucky,Montgomery County,78.4,2.0121
Kentucky,Montgomery County,75.3,1.2727
Kentucky,Montgomery County,75.2,1.2939
Kentucky,Montgomery County,72.8,1.3115
Kentucky,Morgan County,74.0,1.3192
Kentucky,Morgan County,72.6,2.3375
Kentucky,Morgan County,74.1,1.7214
Kentucky,Morgan County,76.0,1.8325
Kentucky,Morgan County,73.2,1.7155
Kentucky,Muhlenberg County,70.6,2.3278
Kentucky,Muhlenberg County,73.0,2.0345
Kentucky,Muhlenberg County,75.6,1.1118
Kentucky,Muhlenberg County,75.9,1.0318
Kentucky,Muhlenberg County,75.5,1.3519
Kentucky,Muhlenberg County,75.9,1.0528
Kentucky,Muhlenberg County,71.0,1.2651
Kentucky,Muhlenberg County,76.0,1.548
Kentucky,Muhlenberg County,74.5,2.0699
Kentucky,Nelson County,74.2,1.8508
Kentucky,Nelson County,77.2,0.9743
Kentucky,Nelson County,77.0,1.3888
Kentucky,Nelson County,76.9,1.5267
Kentucky,Nelson County,75.4,2.0175
Kentucky,Nelson County,75.0,1.1552
Kentucky,Nelson County,75.8,1.4615
Kentucky,Nelson County,74.8,1.4577
Kentucky,Nelson County,76.3,1.6379
Kentucky,Nicholas County,74.8,1.7835
Kentucky,Nicholas County,71.7,1.0525
Kentucky,Ohio County,72.7,2.1418
Kentucky,Ohio County,76.7,1.4918
Kentucky,Ohio County,75.0,1.3028
Kentucky,Ohio County,74.8,2.2923
Kentucky,Ohio County,75.0,1.0253
Kentucky,Ohio County,78.30946714719724,1.8558322362542448
Kentucky,Ohio County,76.0,2.1353
Kentucky,Oldham County,81.0,2.1341
Kentucky,Oldham County,78.30946714719724,1.8558322362542448
Kentucky,Oldham County,77.5,2.7078
Kentucky,Oldham County,78.4,2.0016
Kentucky,Oldham County,78.1,1.3521
Kentucky,Oldham County,79.1,2.3769
Kentucky,Oldham County,81.5,1.9308
Kentucky,Oldham County,82.5,2.6661
Kentucky,Oldham County,76.0,1.2797
Kentucky,Oldham County,80.7,1.8496
Kentucky,Oldham County,78.30946714719724,1.8558322362542448
Kentucky,Oldham County,84.1,3.1464
Kentucky,Oldham County,82.5,2.4635
Kentucky,Oldham County,76.3,1.3365
Kentucky,Owen County,77.5,1.3415
Kentucky,Owen County,73.4,1.1959
Kentucky,Owen County,75.2,2.4648
Kentucky,Owsley County,77.3,1.6928
Kentucky,Owsley County,66.5,1.8728
Kentucky,Pendleton County,76.2,1.234
Kentucky,Pendleton County,76.4,1.9436
Kentucky,Pendleton County,72.5,1.2078
Kentucky,Perry County,76.0,3.3336
Kentucky,Perry County,70.2,1.3006
Kentucky,Perry County,76.2,1.9003
Kentucky,Perry County,73.7,0.9739
Kentucky,Perry County,67.5,1.5579
Kentucky,Perry County,69.6,2.6676
Kentucky,Perry County,70.6,1.9182
Kentucky,Perry County,71.7,1.3867
Kentucky,Pike County,74.5,1.0355
Kentucky,Pike County,74.9,1.1872
Kentucky,Pike County,72.3,1.4897
Kentucky,Pike County,76.1,2.1337
Kentucky,Pike County,73.4,2.0664
Kentucky,Pike County,72.3,1.4554
Kentucky,Pike County,71.8,2.0755
Kentucky,Pike County,78.5,3.0106
Kentucky,Pike County,72.9,2.6207
Kentucky,Pike County,66.7,2.7063
Kentucky,Pike County,70.6,1.249
Kentucky,Pike County,72.9,1.275
Kentucky,Pike County,75.5,3.2547
Kentucky,Pike County,74.3,1.6403
Kentucky,Pike County,73.3,1.9088
Kentucky,Pike County,70.0,1.8733
Kentucky,Pike County,69.3,1.443
Kentucky,Pike County,68.2,1.8432
Kentucky,Pike County,73.4,1.9998
Kentucky,Powell County,71.3,1.07
Kentucky,Powell County,70.2,1.0707
Kentucky,Pulaski County,73.9,1.0883
Kentucky,Pulaski County,73.6,1.1436
Kentucky,Pulaski County,76.0,1.9281
Kentucky,Pulaski County,74.6,1.401
Kentucky,Pulaski County,78.5,1.6715
Kentucky,Pulaski County,77.4,1.2114
Kentucky,Pulaski County,75.8,1.3099
Kentucky,Pulaski County,69.9,1.1037
Kentucky,Pulaski County,71.2,1.5123
Kentucky,Pulaski County,74.9,0.991
Kentucky,Pulaski County,78.30946714719724,1.8558322362542448
Kentucky,Pulaski County,74.8,2.4333
Kentucky,Pulaski County,77.1,2.7355
Kentucky,Pulaski County,74.5,1.203
Kentucky,Robertson County,72.5,1.5793
Kentucky,Rockcastle County,73.9,2.006
Kentucky,Rockcastle County,73.3,0.9958
Kentucky,Rockcastle County,73.8,1.3772
Kentucky,Rockcastle County,70.6,1.4691
Kentucky,Rowan County,77.0,1.6117
Kentucky,Rowan County,76.3,1.3556
Kentucky,Rowan County,74.7,1.1365
Kentucky,Rowan County,73.1,1.5538
Kentucky,Russell County,73.3,1.5511
Kentucky,Russell County,74.9,1.4888
Kentucky,Russell County,76.1,1.6997
Kentucky,Russell County,73.9,1.2484
Kentucky,Russell County,73.3,1.3886
Kentucky,Scott County,73.0,1.4132
Kentucky,Scott County,78.1,1.8777
Kentucky,Scott County,78.3,1.7875
Kentucky,Scott County,77.7,3.6032
Kentucky,Scott County,73.6,1.5045
Kentucky,Scott County,78.30946714719724,1.8558322362542448
Kentucky,Scott County,78.30946714719724,1.8558322362542448
Kentucky,Scott County,78.30946714719724,1.8558322362542448
Kentucky,Scott County,79.9,2.569
Kentucky,Scott County,74.5,1.2816
Kentucky,Scott County,76.6,1.3879
Kentucky,Scott County,80.6,2.2875
Kentucky,Scott County,86.8,3.8494
Kentucky,Scott County,76.4,1.9085
Kentucky,Shelby County,78.1,1.1718
Kentucky,Shelby County,75.8,1.1895
Kentucky,Shelby County,81.4,1.6738
Kentucky,Shelby County,74.7,1.216
Kentucky,Shelby County,73.0,2.2012
Kentucky,Shelby County,75.7,1.2201
Kentucky,Shelby County,80.3,1.9547
Kentucky,Shelby County,86.4,3.3816
Kentucky,Shelby County,79.4,1.1941
Kentucky,Simpson County,75.5,2.0714
Kentucky,Simpson County,76.2,1.4964
Kentucky,Simpson County,77.3,1.2936
Kentucky,Simpson County,73.4,1.1736
Kentucky,Spencer County,78.3,2.1649
Kentucky,Spencer County,75.8,1.5608
Kentucky,Spencer County,76.6,2.1414
Kentucky,Spencer County,76.5,1.1959
Kentucky,Taylor County,77.0,2.3812
Kentucky,Taylor County,74.5,3.0477
Kentucky,Taylor County,77.5,1.1421
Kentucky,Taylor County,76.9,1.2817
Kentucky,Taylor County,73.8,1.5053
Kentucky,Todd County,79.6,3.3522
Kentucky,Todd County,74.1,1.349
Kentucky,Todd County,77.0,1.7831
Kentucky,Todd County,76.0,1.852
Kentucky,Trigg County,76.2,1.548
Kentucky,Trigg County,76.0,1.2283
Kentucky,Trigg County,78.30946714719724,1.8558322362542448
Kentucky,Trigg County,78.30946714719724,1.8558322362542448
Kentucky,Trigg County,78.30946714719724,1.8558322362542448
Kentucky,Trimble County,74.7,1.7764
Kentucky,Trimble County,75.4,1.3807
Kentucky,Union County,73.2,2.1252
Kentucky,Union County,72.6,0.7082
Kentucky,Union County,79.6,3.5982
Kentucky,Union County,77.6,1.1903
Kentucky,Warren County,78.30946714719724,1.8558322362542448
Kentucky,Warren County,72.7,1.0155
Kentucky,Warren County,70.2,1.5922
Kentucky,Warren County,78.30946714719724,1.8558322362542448
Kentucky,Warren County,74.3,3.1244
Kentucky,Warren County,76.6,1.6074
Kentucky,Warren County,78.30946714719724,1.8558322362542448
Kentucky,Warren County,80.6,2.1616
Kentucky,Warren County,74.3,1.8287
Kentucky,Warren County,78.30946714719724,1.8558322362542448
Kentucky,Warren County,81.0,1.9271
Kentucky,Warren County,77.0,1.2827
Kentucky,Warren County,74.2,1.8612
Kentucky,Warren County,76.3,2.6569
Kentucky,Warren County,78.5,1.8111
Kentucky,Warren County,76.4,1.3038
Kentucky,Warren County,73.7,1.4677
Kentucky,Warren County,81.2,1.3233
Kentucky,Warren County,81.5,1.7726
Kentucky,Warren County,78.6,1.4522
Kentucky,Warren County,75.3,1.1794
Kentucky,Warren County,75.7,1.6099
Kentucky,Warren County,77.1,2.0163
Kentucky,Warren County,76.3,1.0437
Kentucky,Washington County,76.4,1.936
Kentucky,Washington County,77.1,0.9222
Kentucky,Washington County,76.8,1.6256
Kentucky,Wayne County,81.3,2.1931
Kentucky,Wayne County,74.0,1.6354
Kentucky,Wayne County,72.4,1.379
Kentucky,Wayne County,77.1,2.1796
Kentucky,Wayne County,76.5,2.6219
Kentucky,Webster County,76.9,1.1082
Kentucky,Webster County,75.9,1.4297
Kentucky,Webster County,72.4,1.5517
Kentucky,Webster County,74.0,1.4282
Kentucky,Whitley County,69.3,1.8435
Kentucky,Whitley County,69.8,2.6127
Kentucky,Whitley County,76.0,1.5425
Kentucky,Whitley County,74.5,1.4232
Kentucky,Whitley County,72.3,1.0707
Kentucky,Whitley County,72.7,1.239
Kentucky,Whitley County,67.1,1.4116
Kentucky,Whitley County,78.30946714719724,1.8558322362542448
Kentucky,Wolfe County,74.2,1.2913
Kentucky,Wolfe County,76.7,1.9225
Kentucky,Woodford County,75.1,1.917
Kentucky,Woodford County,72.8,3.0399
Kentucky,Woodford County,79.3,1.8777
Kentucky,Woodford County,77.9,1.3573
Kentucky,Woodford County,81.0,2.0115
Kentucky,Woodford County,79.7,1.8729
Kentucky,Woodford County,76.4,2.275
Kentucky,Woodford County,76.3,1.2471
Louisiana,Acadia Parish,71.5,1.289
Louisiana,Acadia Parish,74.7,1.3573
Louisiana,Acadia Parish,75.1,1.0201
Louisiana,Acadia Parish,76.6,1.3168
Louisiana,Acadia Parish,75.5,1.413
Louisiana,Acadia Parish,78.30946714719724,1.8558322362542448
Louisiana,Acadia Parish,73.4,1.8542
Louisiana,Acadia Parish,73.4,1.2187
Louisiana,Acadia Parish,71.3,1.6376
Louisiana,Acadia Parish,72.0,1.5595
Louisiana,Acadia Parish,79.4,1.5021
Louisiana,Acadia Parish,76.0,1.2853
Louisiana,Allen Parish,79.1,1.7876
Louisiana,Allen Parish,73.9,1.8531
Louisiana,Allen Parish,74.8,1.9601
Louisiana,Allen Parish,76.6,1.3084
Louisiana,Allen Parish,76.6,1.1337
Louisiana,Ascension Parish,80.4,3.4652
Louisiana,Ascension Parish,80.1,2.3893
Louisiana,Ascension Parish,84.7,3.4597
Louisiana,Ascension Parish,78.30946714719724,1.8558322362542448
Louisiana,Ascension Parish,78.9,1.0174
Louisiana,Ascension Parish,80.6,3.6629
Louisiana,Ascension Parish,77.8,1.5141
Louisiana,Ascension Parish,76.2,0.9352
Louisiana,Ascension Parish,76.8,1.6267
Louisiana,Ascension Parish,75.1,1.0754
Louisiana,Ascension Parish,78.7,1.315
Louisiana,Ascension Parish,80.3,2.7864
Louisiana,Ascension Parish,75.4,1.7722
Louisiana,Ascension Parish,74.2,1.0071
Louisiana,Assumption Parish,79.4,2.4477
Louisiana,Assumption Parish,76.8,1.5889
Louisiana,Assumption Parish,77.0,1.7753
Louisiana,Assumption Parish,76.9,2.9925
Louisiana,Assumption Parish,76.4,2.4389
Louisiana,Assumption Parish,74.0,1.7524
Louisiana,Avoyelles Parish,76.6,2.382
Louisiana,Avoyelles Parish,74.5,1.5077
Louisiana,Avoyelles Parish,73.2,1.8207
Louisiana,Avoyelles Parish,73.5,1.0723
Louisiana,Avoyelles Parish,75.8,1.3669
Louisiana,Avoyelles Parish,71.9,1.4291
Louisiana,Avoyelles Parish,75.8,1.1586
Louisiana,Avoyelles Parish,78.30946714719724,1.8558322362542448
Louisiana,Avoyelles Parish,76.2,2.5587
Louisiana,Beauregard Parish,75.1,1.106
Louisiana,Beauregard Parish,74.4,1.1907
Louisiana,Beauregard Parish,73.7,1.0706
Louisiana,Beauregard Parish,76.1,1.1955
Louisiana,Beauregard Parish,75.0,1.1224
Louisiana,Beauregard Parish,75.0,1.8875
Louisiana,Beauregard Parish,75.7,1.1823
Louisiana,Bienville Parish,72.2,1.2742
Louisiana,Bienville Parish,76.4,1.3355
Louisiana,Bienville Parish,72.5,1.4613
Louisiana,Bienville Parish,73.0,1.9
Louisiana,Bienville Parish,76.1,1.8209
Louisiana,Bossier Parish,72.7,1.55
Louisiana,Bossier Parish,75.8,1.3705
Louisiana,Bossier Parish,73.2,1.4332
Louisiana,Bossier Parish,76.8,2.2009
Louisiana,Bossier Parish,73.8,1.4117
Louisiana,Bossier Parish,77.2,1.7328
Louisiana,Bossier Parish,74.4,1.6869
Louisiana,Bossier Parish,77.7,1.2993
Louisiana,Bossier Parish,73.7,1.6823
Louisiana,Bossier Parish,76.7,1.5382
Louisiana,Bossier Parish,78.30946714719724,1.8558322362542448
Louisiana,Bossier Parish,80.0,2.6069
Louisiana,Bossier Parish,77.5,1.6341
Louisiana,Bossier Parish,76.8,1.1531
Louisiana,Bossier Parish,78.1,2.3074
Louisiana,Bossier Parish,76.2,1.2381
Louisiana,Bossier Parish,71.9,1.5914
Louisiana,Bossier Parish,79.4,1.4553
Louisiana,Bossier Parish,76.6,1.0238
Louisiana,Bossier Parish,85.0,2.4599
Louisiana,Bossier Parish,75.3,0.9337
Louisiana,Bossier Parish,71.1,2.4635
Louisiana,Caddo Parish,72.0,2.2436
Louisiana,Caddo Parish,71.5,1.3352
Louisiana,Caddo Parish,68.3,3.8395
Louisiana,Caddo Parish,70.2,1.867
Louisiana,Caddo Parish,67.3,1.7993
Louisiana,Caddo Parish,76.9,1.1941
Louisiana,Caddo Parish,69.6,2.1645
Louisiana,Caddo Parish,80.8,2.3087
Louisiana,Caddo Parish,75.9,1.929
Louisiana,Caddo Parish,81.0,2.3328
Louisiana,Caddo Parish,71.5,1.0241
Louisiana,Caddo Parish,65.8,2.7777
Louisiana,Caddo Parish,67.6,2.7695
Louisiana,Caddo Parish,71.9,2.1134
Louisiana,Caddo Parish,70.2,1.4373
Louisiana,Caddo Parish,71.5,1.1598
Louisiana,Caddo Parish,68.0,2.2077
Louisiana,Caddo Parish,67.4,2.0084
Louisiana,Caddo Parish,70.5,1.2482
Louisiana,Caddo Parish,83.0,1.5803
Louisiana,Caddo Parish,81.9,1.9093
Louisiana,Caddo Parish,78.9,1.1734
Louisiana,Caddo Parish,78.2,2.1427
Louisiana,Caddo Parish,79.8,1.5845
Louisiana,Caddo Parish,77.5,1.9348
Louisiana,Caddo Parish,71.3,1.238
Louisiana,Caddo Parish,71.5,1.0792
Louisiana,Caddo Parish,69.4,2.5168
Louisiana,Caddo Parish,71.3,0.9849
Louisiana,Caddo Parish,72.7,1.2104
Louisiana,Caddo Parish,70.2,1.4263
Louisiana,Caddo Parish,73.0,1.6144
Louisiana,Caddo Parish,76.2,1.0575
Louisiana,Caddo Parish,76.2,1.2646
Louisiana,Caddo Parish,78.8,0.9637
Louisiana,Caddo Parish,78.30946714719724,1.8558322362542448
Louisiana,Caddo Parish,80.6,1.1397
Louisiana,Caddo Parish,74.8,1.3312
Louisiana,Caddo Parish,73.3,0.9902
Louisiana,Caddo Parish,77.0,1.649
