ToDrop,State,County,LifeExpectancy,LifeExpectancyStandardError
15488,Florida,"Hillsborough County, FL",77.0,1.5262
15489,Florida,"Hillsborough County, FL",75.5,1.278
15490,Florida,"Hillsborough County, FL",78.1,2.1276
15491,Florida,"Hillsborough County, FL",76.3,2.3601
15492,Florida,"Hillsborough County, FL",76.1,1.5471
15493,Florida,"Hillsborough County, FL",79.4,1.6813
15494,Florida,"Hillsborough County, FL",83.6,2.9699
15495,Florida,"Hillsborough County, FL",75.2,0.9906
15496,Florida,"Hillsborough County, FL",73.5,1.4342
15497,Florida,"Hillsborough County, FL",76.2,1.9334
15498,Florida,"Hillsborough County, FL",75.0,1.3541
15499,Florida,"Hillsborough County, FL",75.6,1.5978
15500,Florida,"Hillsborough County, FL",73.5,1.3598
15501,Florida,"Hillsborough County, FL",78.2,1.9448
15502,Florida,"Hillsborough County, FL",76.1,1.5619
15503,Florida,"Hillsborough County, FL",77.7,2.1709
15504,Florida,"Hillsborough County, FL",77.1,1.7973
15505,Florida,"Hillsborough County, FL",77.5,1.3912
15506,Florida,"Hillsborough County, FL",76.6,1.5422
15507,Florida,"Hillsborough County, FL",82.0,2.0772
15508,Florida,"Hillsborough County, FL",79.9,1.1341
15509,Florida,"Hillsborough County, FL",80.3,2.06
15510,Florida,"Hillsborough County, FL",80.6,1.4438
15511,Florida,"Hillsborough County, FL",79.6,2.0801
15512,Florida,"Hillsborough County, FL",75.5,1.7134
15513,Florida,"Hillsborough County, FL",80.1,1.9002
15514,Florida,"Hillsborough County, FL",76.4,2.1145
15515,Florida,"Hillsborough County, FL",80.2,2.0425
15516,Florida,"Hillsborough County, FL",79.6,1.2971
15517,Florida,"Hillsborough County, FL",79.8,2.4357
15518,Florida,"Hillsborough County, FL",78.7,3.136
15519,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15520,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15521,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15522,Florida,"Hillsborough County, FL",79.3,3.9362
15523,Florida,"Hillsborough County, FL",76.7,1.6295
15524,Florida,"Hillsborough County, FL",78.4,1.0475
15525,Florida,"Hillsborough County, FL",78.9,1.2425
15526,Florida,"Hillsborough County, FL",71.5,2.1099
15527,Florida,"Hillsborough County, FL",80.7,1.9051
15528,Florida,"Hillsborough County, FL",81.7,2.6352
15529,Florida,"Hillsborough County, FL",78.9,2.1865
15530,Florida,"Hillsborough County, FL",78.2,2.5263
15531,Florida,"Hillsborough County, FL",78.2,1.6073
15532,Florida,"Hillsborough County, FL",77.4,1.3949
15533,Florida,"Hillsborough County, FL",79.8,1.8454
15534,Florida,"Hillsborough County, FL",84.0,3.0821
15535,Florida,"Hillsborough County, FL",77.3,2.1804
15536,Florida,"Hillsborough County, FL",80.2,2.8572
15537,Florida,"Hillsborough County, FL",73.4,2.4183
15538,Florida,"Hillsborough County, FL",73.3,1.7384
15539,Florida,"Hillsborough County, FL",76.1,3.5337
15540,Florida,"Hillsborough County, FL",68.2,2.947
15541,Florida,"Hillsborough County, FL",78.6,1.5423
15542,Florida,"Hillsborough County, FL",78.3,2.5326
15543,Florida,"Hillsborough County, FL",78.5,1.5363
15544,Florida,"Hillsborough County, FL",69.7,2.2407
15545,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15546,Florida,"Hillsborough County, FL",71.2,2.5405
15547,Florida,"Hillsborough County, FL",79.0,2.7059
15548,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15549,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15550,Florida,"Hillsborough County, FL",76.8,1.5965
15551,Florida,"Hillsborough County, FL",80.8,3.3387
15552,Florida,"Hillsborough County, FL",78.4,1.453
15553,Florida,"Hillsborough County, FL",71.5,1.3939
15554,Florida,"Hillsborough County, FL",77.4,1.4044
15555,Florida,"Hillsborough County, FL",72.5,2.27
15556,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15557,Florida,"Hillsborough County, FL",81.6,3.2959
15558,Florida,"Hillsborough County, FL",79.9,1.6339
15559,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15560,Florida,"Hillsborough County, FL",77.9,1.6095
15561,Florida,"Hillsborough County, FL",78.3,2.3219
15562,Florida,"Hillsborough County, FL",79.6,2.98
15563,Florida,"Hillsborough County, FL",83.4,2.6865
15564,Florida,"Hillsborough County, FL",81.0,1.777
15565,Florida,"Hillsborough County, FL",79.2,2.0932
15566,Florida,"Hillsborough County, FL",81.4,3.2004
15567,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15568,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15569,Florida,"Hillsborough County, FL",77.1,2.1976
15570,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15571,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15572,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15573,Florida,"Hillsborough County, FL",71.6,3.607
15574,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15575,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15576,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15577,Florida,"Hillsborough County, FL",79.6,2.8562
15578,Florida,"Hillsborough County, FL",76.6,1.0485
15579,Florida,"Hillsborough County, FL",73.3,1.2353
15580,Florida,"Hillsborough County, FL",75.2,1.4924
15581,Florida,"Hillsborough County, FL",78.2,1.787
15582,Florida,"Hillsborough County, FL",79.9,1.4998
15583,Florida,"Hillsborough County, FL",79.5,2.7411
15584,Florida,"Hillsborough County, FL",77.3,1.8912
15585,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15586,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15587,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15588,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15589,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15590,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15591,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15592,Florida,"Hillsborough County, FL",78.30946714719724,1.8558322362542448
15593,Florida,Hillsborough County,78.30946714719724,1.8558322362542448
15594,Florida,Hillsborough County,78.30946714719724,1.8558322362542448
15595,Florida,"Holmes County, FL",75.7,1.4712
15596,Florida,"Holmes County, FL",75.0,1.4988
15597,Florida,"Holmes County, FL",73.9,1.9223
15598,Florida,"Holmes County, FL",73.4,1.0548
15599,Florida,"Indian River County, FL",77.9,1.4373
15600,Florida,"Indian River County, FL",77.4,1.1191
15601,Florida,"Indian River County, FL",79.4,1.0846
15602,Florida,"Indian River County, FL",75.2,1.677
15603,Florida,"Indian River County, FL",78.4,1.73
15604,Florida,"Indian River County, FL",78.30946714719724,1.8558322362542448
15605,Florida,"Indian River County, FL",84.2,3.0045
15606,Florida,"Indian River County, FL",82.7,2.1313
15607,Florida,"Indian River County, FL",78.30946714719724,1.8558322362542448
15608,Florida,"Indian River County, FL",87.0,2.9246
15609,Florida,"Indian River County, FL",76.2,2.1334
15610,Florida,"Indian River County, FL",79.7,1.9131
15611,Florida,"Indian River County, FL",78.1,2.7588
15612,Florida,"Indian River County, FL",77.9,3.7637
15613,Florida,"Indian River County, FL",82.8,3.7014
15614,Florida,"Indian River County, FL",77.9,1.3384
15615,Florida,"Indian River County, FL",81.2,1.5476
15616,Florida,"Indian River County, FL",82.0,1.4149
15617,Florida,"Indian River County, FL",80.4,1.5568
15618,Florida,"Indian River County, FL",79.8,2.0799
15619,Florida,"Indian River County, FL",79.0,1.1544
15620,Florida,"Indian River County, FL",83.5,3.2872
15621,Florida,"Indian River County, FL",79.4,1.4686
15622,Florida,"Indian River County, FL",79.7,1.7453
15623,Florida,"Indian River County, FL",79.0,1.4452
15624,Florida,"Indian River County, FL",80.5,1.9832
15625,Florida,"Indian River County, FL",80.5,1.6026
15626,Florida,"Indian River County, FL",75.7,1.2865
15627,Florida,"Indian River County, FL",75.8,2.1419
15628,Florida,"Indian River County, FL",78.30946714719724,1.8558322362542448
15629,Florida,Indian River County,78.30946714719724,1.8558322362542448
15630,Florida,"Jackson County, FL",76.3,1.1932
15631,Florida,"Jackson County, FL",72.2,2.5102
15632,Florida,"Jackson County, FL",72.6,0.6619
15633,Florida,"Jackson County, FL",74.2,1.3162
15634,Florida,"Jackson County, FL",77.7,1.4509
15635,Florida,"Jackson County, FL",72.2,1.1541
15636,Florida,"Jackson County, FL",74.7,1.527
15637,Florida,"Jackson County, FL",76.3,1.1874
15638,Florida,"Jackson County, FL",74.6,0.8111
15639,Florida,"Jackson County, FL",75.3,1.4097
15640,Florida,"Jackson County, FL",75.9,1.5935
15641,Florida,"Jefferson County, FL",78.5,1.1598
15642,Florida,"Jefferson County, FL",75.7,1.3668
15643,Florida,"Jefferson County, FL",75.3,1.0454
15644,Florida,Jefferson County,78.30946714719724,1.8558322362542448
15645,Florida,"Lafayette County, FL",78.30946714719724,1.8558322362542448
15646,Florida,"Lafayette County, FL",77.2,1.617
15647,Florida,"Lake County, FL",74.4,1.4271
15648,Florida,"Lake County, FL",79.2,2.2451
15649,Florida,"Lake County, FL",76.8,1.0964
15650,Florida,"Lake County, FL",68.3,2.5949
15651,Florida,"Lake County, FL",77.0,2.6716
15652,Florida,"Lake County, FL",77.8,1.9599
15653,Florida,"Lake County, FL",85.1,2.4251
15654,Florida,"Lake County, FL",76.7,1.4491
15655,Florida,"Lake County, FL",74.2,1.5296
15656,Florida,"Lake County, FL",80.6,2.0965
15657,Florida,"Lake County, FL",81.1,1.8228
15658,Florida,"Lake County, FL",77.2,1.8848
15659,Florida,"Lake County, FL",78.3,1.5367
15660,Florida,"Lake County, FL",81.8,2.4824
15661,Florida,"Lake County, FL",75.6,1.459
15662,Florida,"Lake County, FL",78.1,1.7444
15663,Florida,"Lake County, FL",77.9,1.6392
15664,Florida,"Lake County, FL",76.0,1.1402
15665,Florida,"Lake County, FL",75.1,3.1586
15666,Florida,"Lake County, FL",74.9,2.1966
15667,Florida,"Lake County, FL",78.9,2.1708
15668,Florida,"Lake County, FL",78.30946714719724,1.8558322362542448
15669,Florida,"Lake County, FL",79.4,1.6632
15670,Florida,"Lake County, FL",78.30946714719724,1.8558322362542448
15671,Florida,"Lake County, FL",78.30946714719724,1.8558322362542448
15672,Florida,"Lake County, FL",69.4,2.4485
15673,Florida,"Lake County, FL",76.0,1.8339
15674,Florida,"Lake County, FL",78.30946714719724,1.8558322362542448
15675,Florida,"Lake County, FL",70.5,1.7378
15676,Florida,"Lake County, FL",77.7,0.9995
15677,Florida,"Lake County, FL",77.9,1.3404
15678,Florida,"Lake County, FL",76.2,2.143
15679,Florida,"Lake County, FL",76.1,2.5666
15680,Florida,"Lake County, FL",77.1,1.5773
15681,Florida,"Lake County, FL",75.7,0.7761
15682,Florida,"Lake County, FL",79.5,1.7756
15683,Florida,"Lake County, FL",80.6,1.78
15684,Florida,"Lake County, FL",76.1,1.5827
15685,Florida,"Lake County, FL",82.0,1.6754
15686,Florida,"Lake County, FL",75.7,3.827
15687,Florida,"Lake County, FL",79.5,1.4455
15688,Florida,"Lake County, FL",80.0,2.1706
15689,Florida,"Lake County, FL",76.8,1.0382
15690,Florida,"Lake County, FL",80.9,2.6149
15691,Florida,"Lake County, FL",77.7,1.8709
15692,Florida,"Lake County, FL",78.30946714719724,1.8558322362542448
15693,Florida,"Lake County, FL",78.5,1.0808
15694,Florida,"Lake County, FL",75.5,2.515
15695,Florida,"Lake County, FL",76.8,1.3169
15696,Florida,"Lake County, FL",76.6,1.2379
15697,Florida,"Lake County, FL",80.4,1.6018
15698,Florida,"Lake County, FL",78.9,0.947
15699,Florida,"Lake County, FL",85.9,2.1295
15700,Florida,"Lake County, FL",81.7,2.52
15701,Florida,"Lake County, FL",83.1,2.2026
15702,Florida,"Lake County, FL",78.8,1.0359
15703,Florida,"Lee County, FL",78.6,2.8567
15704,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15705,Florida,"Lee County, FL",73.5,1.8678
15706,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15707,Florida,"Lee County, FL",72.5,1.3893
15708,Florida,"Lee County, FL",73.9,1.963
15709,Florida,"Lee County, FL",75.1,2.8178
15710,Florida,"Lee County, FL",71.4,1.5117
15711,Florida,"Lee County, FL",72.6,1.9444
15712,Florida,"Lee County, FL",80.8,0.9429
15713,Florida,"Lee County, FL",76.6,1.2774
15714,Florida,"Lee County, FL",78.6,1.7339
15715,Florida,"Lee County, FL",73.1,2.8391
15716,Florida,"Lee County, FL",72.1,1.7193
15717,Florida,"Lee County, FL",80.5,2.1866
15718,Florida,"Lee County, FL",78.2,1.0699
15719,Florida,"Lee County, FL",77.8,2.016
15720,Florida,"Lee County, FL",76.4,1.9377
15721,Florida,"Lee County, FL",80.3,1.63
15722,Florida,"Lee County, FL",87.1,2.1669
15723,Florida,"Lee County, FL",73.8,1.4107
15724,Florida,"Lee County, FL",79.2,1.2304
15725,Florida,"Lee County, FL",82.8,2.5463
15726,Florida,"Lee County, FL",77.6,1.8704
15727,Florida,"Lee County, FL",81.0,1.5373
15728,Florida,"Lee County, FL",80.3,3.1695
15729,Florida,"Lee County, FL",84.5,2.7182
15730,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15731,Florida,"Lee County, FL",80.1,1.3199
15732,Florida,"Lee County, FL",82.3,2.7369
15733,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15734,Florida,"Lee County, FL",76.2,2.8836
15735,Florida,"Lee County, FL",85.5,1.8767
15736,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15737,Florida,"Lee County, FL",75.4,1.1175
15738,Florida,"Lee County, FL",81.2,1.8225
15739,Florida,"Lee County, FL",78.9,1.316
15740,Florida,"Lee County, FL",78.0,1.3254
15741,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15742,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15743,Florida,"Lee County, FL",80.1,1.2788
15744,Florida,"Lee County, FL",77.8,1.4036
15745,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15746,Florida,"Lee County, FL",79.0,1.2555
15747,Florida,"Lee County, FL",78.7,1.7183
15748,Florida,"Lee County, FL",75.3,2.358
15749,Florida,"Lee County, FL",77.6,1.2972
15750,Florida,"Lee County, FL",76.2,1.063
15751,Florida,"Lee County, FL",80.5,1.8574
15752,Florida,"Lee County, FL",83.4,2.8022
15753,Florida,"Lee County, FL",78.9,1.8581
15754,Florida,"Lee County, FL",75.9,1.3924
15755,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15756,Florida,"Lee County, FL",79.9,1.9394
15757,Florida,"Lee County, FL",80.1,1.1441
15758,Florida,"Lee County, FL",78.5,1.4991
15759,Florida,"Lee County, FL",85.4,3.2955
15760,Florida,"Lee County, FL",81.6,2.0496
15761,Florida,"Lee County, FL",78.8,1.4593
15762,Florida,"Lee County, FL",80.7,2.1381
15763,Florida,"Lee County, FL",81.0,2.6266
15764,Florida,"Lee County, FL",78.0,0.9336
15765,Florida,"Lee County, FL",79.8,1.4564
15766,Florida,"Lee County, FL",77.2,1.2945
15767,Florida,"Lee County, FL",76.8,2.113
15768,Florida,"Lee County, FL",81.2,1.7875
15769,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15770,Florida,"Lee County, FL",79.4,1.1324
15771,Florida,"Lee County, FL",76.0,1.8921
15772,Florida,"Lee County, FL",80.1,1.5024
15773,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15774,Florida,"Lee County, FL",75.7,2.7215
15775,Florida,"Lee County, FL",77.1,2.9437
15776,Florida,"Lee County, FL",75.2,1.6321
15777,Florida,"Lee County, FL",72.1,2.2144
15778,Florida,"Lee County, FL",79.7,1.6348
15779,Florida,"Lee County, FL",74.1,0.9476
15780,Florida,"Lee County, FL",82.2,2.5262
15781,Florida,"Lee County, FL",69.7,3.6098
15782,Florida,"Lee County, FL",78.1,1.5833
15783,Florida,"Lee County, FL",72.0,2.128
15784,Florida,"Lee County, FL",78.6,3.0389
15785,Florida,"Lee County, FL",81.0,1.9806
15786,Florida,"Lee County, FL",76.4,1.5107
15787,Florida,"Lee County, FL",75.1,1.773
15788,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15789,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15790,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15791,Florida,"Lee County, FL",81.2,3.4462
15792,Florida,"Lee County, FL",80.0,2.6297
15793,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15794,Florida,"Lee County, FL",80.1,1.8715
15795,Florida,"Lee County, FL",79.5,3.9541
15796,Florida,"Lee County, FL",86.3,2.5732
15797,Florida,"Lee County, FL",78.2,1.8938
15798,Florida,"Lee County, FL",79.4,1.661
15799,Florida,"Lee County, FL",80.6,0.9155
15800,Florida,"Lee County, FL",80.5,3.3132
15801,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15802,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15803,Florida,"Lee County, FL",75.8,3.4041
15804,Florida,"Lee County, FL",74.4,2.995
15805,Florida,"Lee County, FL",81.2,2.2849
15806,Florida,"Lee County, FL",77.3,1.9346
15807,Florida,"Lee County, FL",81.3,2.9034
15808,Florida,"Lee County, FL",77.2,1.7528
15809,Florida,"Lee County, FL",74.5,1.8734
15810,Florida,"Lee County, FL",80.8,1.734
15811,Florida,"Lee County, FL",74.5,1.9032
15812,Florida,"Lee County, FL",83.8,3.8969
15813,Florida,"Lee County, FL",74.4,1.3921
15814,Florida,"Lee County, FL",76.4,3.498
15815,Florida,"Lee County, FL",79.5,3.0049
15816,Florida,"Lee County, FL",77.1,2.8254
15817,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15818,Florida,"Lee County, FL",74.5,3.504
15819,Florida,"Lee County, FL",79.7,3.5925
15820,Florida,"Lee County, FL",75.2,1.2676
15821,Florida,"Lee County, FL",75.0,1.1077
15822,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15823,Florida,"Lee County, FL",81.7,3.0748
15824,Florida,"Lee County, FL",74.5,1.4552
15825,Florida,"Lee County, FL",79.1,1.3754
15826,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15827,Florida,"Lee County, FL",75.8,1.6857
15828,Florida,"Lee County, FL",75.2,2.5106
15829,Florida,"Lee County, FL",76.3,3.8195
15830,Florida,"Lee County, FL",84.4,2.5572
15831,Florida,"Lee County, FL",82.4,3.4222
15832,Florida,"Lee County, FL",80.2,1.8449
15833,Florida,"Lee County, FL",84.9,2.2633
15834,Florida,"Lee County, FL",76.5,1.8757
15835,Florida,"Lee County, FL",78.6,2.7191
15836,Florida,"Lee County, FL",80.2,2.2156
15837,Florida,"Lee County, FL",85.2,3.8335
15838,Florida,"Lee County, FL",76.8,1.7996
15839,Florida,"Lee County, FL",82.2,3.0401
15840,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15841,Florida,"Lee County, FL",78.0,0.7804
15842,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15843,Florida,"Lee County, FL",84.7,1.9801
15844,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15845,Florida,"Lee County, FL",81.0,1.4235
15846,Florida,"Lee County, FL",78.3,0.855
15847,Florida,"Lee County, FL",81.7,1.7643
15848,Florida,"Lee County, FL",81.4,1.2818
15849,Florida,"Lee County, FL",86.2,2.7905
15850,Florida,"Lee County, FL",80.6,1.8221
15851,Florida,"Lee County, FL",76.3,2.916
15852,Florida,"Lee County, FL",81.4,1.2613
15853,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15854,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15855,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
15856,Florida,"Lee County, FL",78.30946714719724,1.8558322362542448
